timestamp,count,detections
1756888645.112422,691,"[{'bbox': [[0.0594482421875, 2.073486328125, 1032.9495849609375, 709.7303466796875]], 'confidence': 0.9635205268859863, 'class': 0}, {'bbox': [[1032.398681640625, 374.625244140625, 1279.353515625, 616.487060546875]], 'confidence': 0.7547174692153931, 'class': 63}, {'bbox': [[614.4320068359375, 362.15167236328125, 839.2105712890625, 602.022705078125]], 'confidence': 0.7160788774490356, 'class': 67}, {'bbox': [[175.1922149658203, 287.5069580078125, 553.5776977539062, 665.4493408203125]], 'confidence': 0.7082329988479614, 'class': 2}, {'bbox': [[1030.9041748046875, 343.88836669921875, 1231.7269287109375, 389.4254150390625]], 'confidence': 0.6581895351409912, 'class': 67}]"
1756888645.3103511,695,"[{'bbox': [[0.7337646484375, 2.10357666015625, 1033.0089111328125, 706.1963500976562]], 'confidence': 0.9676690697669983, 'class': 0}, {'bbox': [[1032.237060546875, 375.737060546875, 1279.32958984375, 616.23486328125]], 'confidence': 0.6945918798446655, 'class': 63}, {'bbox': [[614.6857299804688, 362.22784423828125, 839.0558471679688, 596.1618041992188]], 'confidence': 0.6790539026260376, 'class': 67}, {'bbox': [[187.19091796875, 306.87109375, 548.91552734375, 710.3162841796875]], 'confidence': 0.6664746999740601, 'class': 2}, {'bbox': [[1029.71435546875, 344.68682861328125, 1231.106201171875, 389.29412841796875]], 'confidence': 0.5692943334579468, 'class': 67}]"
1756888645.515104,699,"[{'bbox': [[0.425537109375, 2.05133056640625, 1033.545166015625, 703.804443359375]], 'confidence': 0.9667806625366211, 'class': 0}, {'bbox': [[614.4320678710938, 362.67822265625, 838.9617309570312, 595.0059814453125]], 'confidence': 0.8064866662025452, 'class': 67}, {'bbox': [[179.5184326171875, 328.283447265625, 539.4812622070312, 712.4989013671875]], 'confidence': 0.8022329211235046, 'class': 67}, {'bbox': [[1032.35009765625, 377.9210205078125, 1279.28271484375, 616.3404541015625]], 'confidence': 0.7413069009780884, 'class': 63}, {'bbox': [[1031.0208740234375, 343.7731628417969, 1232.4803466796875, 389.6150207519531]], 'confidence': 0.6815206408500671, 'class': 67}]"
1756888645.713432,703,"[{'bbox': [[0.0, 2.2850341796875, 1032.6077880859375, 676.102294921875]], 'confidence': 0.9545804858207703, 'class': 0}, {'bbox': [[174.23980712890625, 317.489990234375, 523.1538696289062, 710.362060546875]], 'confidence': 0.8863857984542847, 'class': 67}, {'bbox': [[614.7808837890625, 362.68487548828125, 839.2757568359375, 600.1333618164062]], 'confidence': 0.8289541602134705, 'class': 67}, {'bbox': [[1032.065673828125, 375.07537841796875, 1279.347900390625, 615.9260864257812]], 'confidence': 0.6993969678878784, 'class': 63}, {'bbox': [[1030.962890625, 343.7200927734375, 1232.446044921875, 389.5401611328125]], 'confidence': 0.6656923890113831, 'class': 67}, {'bbox': [[1193.7783203125, 408.63568115234375, 1279.45166015625, 500.61016845703125]], 'confidence': 0.5162158608436584, 'class': 66}]"
1756888645.932945,707,"[{'bbox': [[0.2686767578125, 1.34326171875, 1032.37890625, 643.039306640625]], 'confidence': 0.9466167688369751, 'class': 0}, {'bbox': [[615.3143310546875, 363.0426025390625, 838.8642578125, 598.6768798828125]], 'confidence': 0.8509748578071594, 'class': 67}, {'bbox': [[186.6636962890625, 284.3380126953125, 500.38006591796875, 655.3048706054688]], 'confidence': 0.7700087428092957, 'class': 67}, {'bbox': [[1032.314208984375, 375.7369689941406, 1279.294677734375, 616.0809326171875]], 'confidence': 0.6893290877342224, 'class': 63}, {'bbox': [[1030.913330078125, 343.87890625, 1232.165283203125, 389.552490234375]], 'confidence': 0.6546034812927246, 'class': 67}, {'bbox': [[1194.718017578125, 408.80303955078125, 1279.685302734375, 500.62445068359375]], 'confidence': 0.5314675569534302, 'class': 66}]"
1756888646.191104,711,"[{'bbox': [[1.9462890625, 1.63519287109375, 1034.516357421875, 706.9102172851562]], 'confidence': 0.9539377689361572, 'class': 0}, {'bbox': [[614.9390258789062, 362.66741943359375, 838.9421997070312, 605.7720336914062]], 'confidence': 0.8359032273292542, 'class': 67}, {'bbox': [[233.4512939453125, 259.20184326171875, 526.0944213867188, 600.1541137695312]], 'confidence': 0.768074095249176, 'class': 67}, {'bbox': [[1032.52001953125, 377.22015380859375, 1279.337890625, 616.3764038085938]], 'confidence': 0.6342431902885437, 'class': 63}, {'bbox': [[1031.196533203125, 344.0124816894531, 1232.2958984375, 389.6369323730469]], 'confidence': 0.5860202312469482, 'class': 67}, {'bbox': [[1193.897216796875, 408.8154296875, 1279.4560546875, 500.830810546875]], 'confidence': 0.510049045085907, 'class': 66}]"
1756888646.415387,715,"[{'bbox': [[27.848602294921875, 2.26666259765625, 1034.29931640625, 708.1629638671875]], 'confidence': 0.9577126502990723, 'class': 0}, {'bbox': [[242.93162536621094, 257.51885986328125, 522.19482421875, 588.5496826171875]], 'confidence': 0.8362616896629333, 'class': 67}, {'bbox': [[615.0990600585938, 362.76287841796875, 839.2905883789062, 607.1262817382812]], 'confidence': 0.7635587453842163, 'class': 67}, {'bbox': [[1032.099609375, 374.7997131347656, 1279.337158203125, 615.8392333984375]], 'confidence': 0.6300735473632812, 'class': 63}, {'bbox': [[1031.51513671875, 344.052001953125, 1232.330322265625, 389.5489501953125]], 'confidence': 0.546149730682373, 'class': 67}, {'bbox': [[1193.856689453125, 408.12164306640625, 1279.74658203125, 500.8309326171875]], 'confidence': 0.5095097422599792, 'class': 66}]"
1756888646.610089,719,"[{'bbox': [[39.5860595703125, 1.66583251953125, 1033.42919921875, 707.952392578125]], 'confidence': 0.9555418491363525, 'class': 0}, {'bbox': [[250.7236328125, 269.88970947265625, 525.0604858398438, 600.6649169921875]], 'confidence': 0.8968218564987183, 'class': 67}, {'bbox': [[614.922607421875, 362.7254638671875, 839.1812744140625, 605.7398681640625]], 'confidence': 0.7830826044082642, 'class': 67}, {'bbox': [[1032.448486328125, 376.8573913574219, 1279.260009765625, 616.156494140625]], 'confidence': 0.5732674598693848, 'class': 63}, {'bbox': [[1031.54541015625, 343.7744140625, 1232.2255859375, 389.60009765625]], 'confidence': 0.5596116185188293, 'class': 67}, {'bbox': [[1194.466552734375, 409.216796875, 1279.452392578125, 500.5079345703125]], 'confidence': 0.5426704287528992, 'class': 66}]"
1756888646.8113909,723,"[{'bbox': [[40.4815673828125, 1.66259765625, 1033.689697265625, 706.0745849609375]], 'confidence': 0.9537873268127441, 'class': 0}, {'bbox': [[253.31585693359375, 276.63037109375, 524.3530883789062, 612.119384765625]], 'confidence': 0.8423030376434326, 'class': 67}, {'bbox': [[614.6409912109375, 362.6690673828125, 839.0872802734375, 597.8018798828125]], 'confidence': 0.7828384041786194, 'class': 67}, {'bbox': [[1032.151123046875, 376.01495361328125, 1279.277099609375, 616.2819213867188]], 'confidence': 0.6141225099563599, 'class': 63}, {'bbox': [[1031.2320556640625, 344.01641845703125, 1232.0006103515625, 389.54498291015625]], 'confidence': 0.5590236186981201, 'class': 67}, {'bbox': [[1194.468994140625, 409.8466796875, 1279.456787109375, 500.7593994140625]], 'confidence': 0.5474252104759216, 'class': 66}]"
1756888647.016416,727,"[{'bbox': [[35.76416015625, 2.4012451171875, 1033.9908447265625, 706.3914184570312]], 'confidence': 0.9488564133644104, 'class': 0}, {'bbox': [[247.25054931640625, 288.9425048828125, 517.2647094726562, 627.6377563476562]], 'confidence': 0.7983914017677307, 'class': 67}, {'bbox': [[614.705810546875, 362.82196044921875, 839.178466796875, 602.53173828125]], 'confidence': 0.7974756956100464, 'class': 67}, {'bbox': [[1031.2403564453125, 343.8692626953125, 1233.0301513671875, 389.607177734375]], 'confidence': 0.5620105862617493, 'class': 67}, {'bbox': [[1032.2464599609375, 376.6954345703125, 1279.2611083984375, 616.5694580078125]], 'confidence': 0.5488489866256714, 'class': 63}, {'bbox': [[1194.380126953125, 409.36083984375, 1279.452392578125, 502.30078125]], 'confidence': 0.5467138886451721, 'class': 66}]"
1756888647.2130618,731,"[{'bbox': [[36.146697998046875, 2.3155517578125, 1033.91845703125, 706.588134765625]], 'confidence': 0.9475906491279602, 'class': 0}, {'bbox': [[249.77703857421875, 286.52337646484375, 519.4513549804688, 621.45849609375]], 'confidence': 0.8660682439804077, 'class': 67}, {'bbox': [[614.5809326171875, 362.711181640625, 839.373046875, 601.7575073242188]], 'confidence': 0.8035216927528381, 'class': 67}, {'bbox': [[1032.390869140625, 377.4257507324219, 1279.261474609375, 616.183349609375]], 'confidence': 0.5983638167381287, 'class': 63}, {'bbox': [[1029.9495849609375, 344.794677734375, 1230.6956787109375, 389.4866943359375]], 'confidence': 0.5834342241287231, 'class': 67}, {'bbox': [[1194.613525390625, 408.37530517578125, 1279.46240234375, 500.48822021484375]], 'confidence': 0.5363481044769287, 'class': 66}]"
1756888647.4144168,735,"[{'bbox': [[46.066192626953125, 1.81817626953125, 1033.287841796875, 704.376708984375]], 'confidence': 0.9433584213256836, 'class': 0}, {'bbox': [[262.71527099609375, 289.732421875, 529.8119506835938, 623.8662109375]], 'confidence': 0.8865717649459839, 'class': 67}, {'bbox': [[614.928955078125, 362.833251953125, 839.326904296875, 597.67919921875]], 'confidence': 0.7480571269989014, 'class': 67}, {'bbox': [[1032.007080078125, 376.0467224121094, 1279.376708984375, 616.0555419921875]], 'confidence': 0.6617676019668579, 'class': 63}, {'bbox': [[1031.46875, 343.77227783203125, 1232.415283203125, 389.65509033203125]], 'confidence': 0.5860742330551147, 'class': 67}, {'bbox': [[1194.587158203125, 408.95367431640625, 1279.454833984375, 500.5244140625]], 'confidence': 0.5581101179122925, 'class': 66}]"
1756888647.6109388,739,"[{'bbox': [[43.092529296875, 2.238525390625, 1033.0428466796875, 687.3814697265625]], 'confidence': 0.9511224627494812, 'class': 0}, {'bbox': [[260.34625244140625, 322.0872802734375, 530.1680297851562, 690.9913330078125]], 'confidence': 0.8830685615539551, 'class': 67}, {'bbox': [[614.4698486328125, 362.81719970703125, 838.541259765625, 596.0838012695312]], 'confidence': 0.818507730960846, 'class': 67}, {'bbox': [[1032.055908203125, 377.12750244140625, 1279.258056640625, 615.9531860351562]], 'confidence': 0.6325307488441467, 'class': 63}, {'bbox': [[1031.5101318359375, 343.8349914550781, 1232.3421630859375, 389.6956481933594]], 'confidence': 0.6018914580345154, 'class': 67}, {'bbox': [[1194.17578125, 409.0574951171875, 1279.45458984375, 501.07086181640625]], 'confidence': 0.518373429775238, 'class': 66}]"
1756888647.8423738,743,"[{'bbox': [[38.417724609375, 2.271484375, 1032.539306640625, 664.2861328125]], 'confidence': 0.957850456237793, 'class': 0}, {'bbox': [[252.45770263671875, 343.9840393066406, 518.2979736328125, 709.4547119140625]], 'confidence': 0.9085631370544434, 'class': 67}, {'bbox': [[614.55615234375, 362.646484375, 839.113525390625, 595.7254028320312]], 'confidence': 0.8329415917396545, 'class': 67}, {'bbox': [[1031.934814453125, 376.9879455566406, 1279.358642578125, 616.2913818359375]], 'confidence': 0.6700385808944702, 'class': 63}, {'bbox': [[1193.771240234375, 407.1884765625, 1279.784912109375, 502.03826904296875]], 'confidence': 0.5626144409179688, 'class': 66}, {'bbox': [[1031.27685546875, 343.8280944824219, 1232.15087890625, 389.6460876464844]], 'confidence': 0.5450252294540405, 'class': 67}]"
1756888648.0488691,747,"[{'bbox': [[27.172119140625, 2.23992919921875, 1032.564697265625, 653.303955078125]], 'confidence': 0.9495365023612976, 'class': 0}, {'bbox': [[239.23565673828125, 326.7017822265625, 500.43670654296875, 687.0897216796875]], 'confidence': 0.8904275894165039, 'class': 67}, {'bbox': [[614.6087646484375, 362.70623779296875, 839.4490966796875, 600.3858642578125]], 'confidence': 0.8156035542488098, 'class': 67}, {'bbox': [[1032.191650390625, 375.255615234375, 1279.351318359375, 615.9093017578125]], 'confidence': 0.6932509541511536, 'class': 63}, {'bbox': [[1194.455078125, 408.5677490234375, 1279.45068359375, 500.4085693359375]], 'confidence': 0.5336576104164124, 'class': 66}, {'bbox': [[1031.345458984375, 344.1050109863281, 1232.824951171875, 389.5148620605469]], 'confidence': 0.5227527618408203, 'class': 67}]"
1756888648.308158,751,"[{'bbox': [[27.21826171875, 2.55096435546875, 1033.5751953125, 685.180419921875]], 'confidence': 0.9538688659667969, 'class': 0}, {'bbox': [[239.07276916503906, 329.3321533203125, 498.369873046875, 684.3935546875]], 'confidence': 0.9239401817321777, 'class': 67}, {'bbox': [[614.366943359375, 363.12054443359375, 838.5419921875, 595.9921875]], 'confidence': 0.8109747767448425, 'class': 67}, {'bbox': [[1032.0166015625, 374.4958801269531, 1279.3671875, 616.25390625]], 'confidence': 0.7372875809669495, 'class': 63}, {'bbox': [[1031.36767578125, 343.78973388671875, 1232.724609375, 389.67791748046875]], 'confidence': 0.6358224749565125, 'class': 67}, {'bbox': [[1194.4373779296875, 408.57806396484375, 1279.6998291015625, 500.271484375]], 'confidence': 0.5097920894622803, 'class': 66}]"
1756888648.531175,755,"[{'bbox': [[27.5218505859375, 1.86993408203125, 1032.5784912109375, 674.1994018554688]], 'confidence': 0.957311749458313, 'class': 0}, {'bbox': [[231.17698669433594, 342.12841796875, 492.71826171875, 699.7698974609375]], 'confidence': 0.8707516193389893, 'class': 67}, {'bbox': [[614.5458984375, 362.67626953125, 839.0751953125, 598.4031372070312]], 'confidence': 0.8248209357261658, 'class': 67}, {'bbox': [[1032.2529296875, 376.3780212402344, 1279.26025390625, 616.3812255859375]], 'confidence': 0.6204996705055237, 'class': 63}, {'bbox': [[1030.950439453125, 343.95501708984375, 1232.65771484375, 389.5565185546875]], 'confidence': 0.607659101486206, 'class': 67}, {'bbox': [[1194.1697998046875, 409.07891845703125, 1279.4481201171875, 500.67913818359375]], 'confidence': 0.5363535284996033, 'class': 66}]"
1756888648.751261,759,"[{'bbox': [[26.575927734375, 2.52008056640625, 1033.586669921875, 680.974853515625]], 'confidence': 0.9602269530296326, 'class': 0}, {'bbox': [[229.7338409423828, 339.6011047363281, 490.94390869140625, 696.805908203125]], 'confidence': 0.8230657577514648, 'class': 67}, {'bbox': [[614.64453125, 362.7740478515625, 839.034423828125, 599.5250244140625]], 'confidence': 0.7862876653671265, 'class': 67}, {'bbox': [[1032.394287109375, 376.2191162109375, 1279.24951171875, 616.0482177734375]], 'confidence': 0.698158323764801, 'class': 63}, {'bbox': [[1194.352294921875, 408.0595703125, 1279.707275390625, 500.1307373046875]], 'confidence': 0.5286314487457275, 'class': 66}, {'bbox': [[1031.18115234375, 343.83148193359375, 1232.56591796875, 389.53863525390625]], 'confidence': 0.5081558227539062, 'class': 67}]"
1756888649.010998,763,"[{'bbox': [[23.2750244140625, 2.5343017578125, 1033.604736328125, 686.4949951171875]], 'confidence': 0.9615859985351562, 'class': 0}, {'bbox': [[227.192138671875, 336.0241394042969, 485.4576416015625, 693.667724609375]], 'confidence': 0.7954549789428711, 'class': 67}, {'bbox': [[614.5780029296875, 362.81866455078125, 839.1507568359375, 597.750732421875]], 'confidence': 0.7563021183013916, 'class': 67}, {'bbox': [[1032.25244140625, 376.31640625, 1279.309814453125, 616.3133544921875]], 'confidence': 0.5898731350898743, 'class': 63}, {'bbox': [[1031.159912109375, 343.83074951171875, 1232.8251953125, 389.56109619140625]], 'confidence': 0.5449954271316528, 'class': 67}, {'bbox': [[1194.551025390625, 408.2191162109375, 1279.450439453125, 500.958251953125]], 'confidence': 0.5245859622955322, 'class': 66}]"
1756888649.22134,767,"[{'bbox': [[24.5208740234375, 2.4732666015625, 1033.4327392578125, 683.9212036132812]], 'confidence': 0.9594037532806396, 'class': 0}, {'bbox': [[227.9036865234375, 336.35791015625, 485.5242919921875, 692.831787109375]], 'confidence': 0.8264371156692505, 'class': 67}, {'bbox': [[614.7646484375, 362.66021728515625, 839.095703125, 597.5422973632812]], 'confidence': 0.8026195764541626, 'class': 67}, {'bbox': [[1032.126220703125, 377.15740966796875, 1279.356201171875, 616.2538452148438]], 'confidence': 0.588135838508606, 'class': 63}, {'bbox': [[1031.25244140625, 343.86932373046875, 1232.70556640625, 389.49072265625]], 'confidence': 0.5545539855957031, 'class': 67}, {'bbox': [[1194.730712890625, 408.98406982421875, 1279.451904296875, 501.39288330078125]], 'confidence': 0.5283364057540894, 'class': 66}]"
1756888649.450098,771,"[{'bbox': [[29.566436767578125, 2.4835205078125, 1033.32421875, 680.1409912109375]], 'confidence': 0.9549776911735535, 'class': 0}, {'bbox': [[232.45919799804688, 335.995361328125, 490.5548400878906, 689.9300537109375]], 'confidence': 0.9099180102348328, 'class': 67}, {'bbox': [[614.8689575195312, 362.76458740234375, 839.2940063476562, 599.712646484375]], 'confidence': 0.8060457110404968, 'class': 67}, {'bbox': [[1032.134521484375, 374.917236328125, 1279.335693359375, 616.1326904296875]], 'confidence': 0.6499897837638855, 'class': 63}, {'bbox': [[1031.044677734375, 343.75634765625, 1232.206787109375, 389.7769775390625]], 'confidence': 0.6322340369224548, 'class': 67}, {'bbox': [[1194.2869873046875, 405.99462890625, 1279.8365478515625, 501.21490478515625]], 'confidence': 0.5397810935974121, 'class': 66}]"
1756888649.651787,775,"[{'bbox': [[32.19384765625, 2.4678955078125, 1033.644775390625, 682.7677001953125]], 'confidence': 0.9592923521995544, 'class': 0}, {'bbox': [[233.8438720703125, 340.9931640625, 488.78143310546875, 696.0909423828125]], 'confidence': 0.8816674947738647, 'class': 67}, {'bbox': [[614.62158203125, 362.786376953125, 839.204833984375, 599.8794555664062]], 'confidence': 0.784784734249115, 'class': 67}, {'bbox': [[1032.3839111328125, 375.4723815917969, 1279.2821044921875, 616.001220703125]], 'confidence': 0.6261594295501709, 'class': 63}, {'bbox': [[1031.069091796875, 343.8595275878906, 1232.268310546875, 389.5732727050781]], 'confidence': 0.5500305891036987, 'class': 67}]"
1756888649.8832672,779,"[{'bbox': [[39.96923828125, 2.33624267578125, 1033.7664794921875, 686.1571044921875]], 'confidence': 0.9525450468063354, 'class': 0}, {'bbox': [[614.8238525390625, 362.5960693359375, 839.1048583984375, 598.2457885742188]], 'confidence': 0.8139495253562927, 'class': 67}, {'bbox': [[233.39495849609375, 334.3114013671875, 486.68096923828125, 678.2757568359375]], 'confidence': 0.7822346687316895, 'class': 67}, {'bbox': [[1032.125732421875, 375.9159851074219, 1279.394287109375, 616.140869140625]], 'confidence': 0.6825934052467346, 'class': 63}, {'bbox': [[1194.060791015625, 407.44073486328125, 1279.447998046875, 501.34832763671875]], 'confidence': 0.5457674264907837, 'class': 66}, {'bbox': [[117.28825378417969, 77.35409545898438, 195.57383728027344, 165.71392822265625]], 'confidence': 0.5168837308883667, 'class': 62}]"
1756888650.084814,783,"[{'bbox': [[64.258056640625, 1.573974609375, 1032.04296875, 678.1016235351562]], 'confidence': 0.957953929901123, 'class': 0}, {'bbox': [[614.3531494140625, 362.80291748046875, 839.1705322265625, 596.0475463867188]], 'confidence': 0.7508909106254578, 'class': 67}, {'bbox': [[255.69052124023438, 364.16021728515625, 499.1818542480469, 705.1264038085938]], 'confidence': 0.676765501499176, 'class': 67}, {'bbox': [[1032.22802734375, 376.75628662109375, 1279.294189453125, 616.2136840820312]], 'confidence': 0.5652944445610046, 'class': 63}, {'bbox': [[1031.6748046875, 343.91815185546875, 1232.19140625, 389.48406982421875]], 'confidence': 0.5599390864372253, 'class': 67}, {'bbox': [[1194.494873046875, 408.665771484375, 1279.709716796875, 501.27001953125]], 'confidence': 0.5243727564811707, 'class': 66}, {'bbox': [[0.14507293701171875, 3.0994873046875, 57.62678527832031, 322.5885009765625]], 'confidence': 0.5056036114692688, 'class': 0}]"
1756888650.3784351,786,"[{'bbox': [[91.9122314453125, 0.77606201171875, 1031.36669921875, 673.695556640625]], 'confidence': 0.9494078755378723, 'class': 0}, {'bbox': [[614.381591796875, 362.6429443359375, 838.6285400390625, 597.086181640625]], 'confidence': 0.8073834776878357, 'class': 67}, {'bbox': [[1032.30078125, 377.05517578125, 1279.3564453125, 616.1553955078125]], 'confidence': 0.6208744645118713, 'class': 63}, {'bbox': [[1031.2421875, 343.80194091796875, 1231.94384765625, 389.73699951171875]], 'confidence': 0.5402842164039612, 'class': 67}, {'bbox': [[1193.699951171875, 408.083740234375, 1279.448974609375, 500.5494384765625]], 'confidence': 0.5346152782440186, 'class': 66}]"
1756888650.586147,790,"[{'bbox': [[99.6663818359375, 0.82269287109375, 1029.8199462890625, 702.2718505859375]], 'confidence': 0.9461441040039062, 'class': 0}, {'bbox': [[614.5169677734375, 362.338623046875, 839.6126708984375, 600.1922607421875]], 'confidence': 0.8231451511383057, 'class': 67}, {'bbox': [[284.98175048828125, 331.2137451171875, 497.12835693359375, 615.623046875]], 'confidence': 0.8061097860336304, 'class': 67}, {'bbox': [[1193.9786376953125, 406.530029296875, 1279.8287353515625, 501.6602783203125]], 'confidence': 0.5750138759613037, 'class': 66}, {'bbox': [[1032.1279296875, 378.98516845703125, 1279.28466796875, 616.4686889648438]], 'confidence': 0.5483449697494507, 'class': 63}]"
1756888650.814854,794,"[{'bbox': [[100.0498046875, 1.0999755859375, 1026.75146484375, 706.0863037109375]], 'confidence': 0.950592577457428, 'class': 0}, {'bbox': [[614.4454345703125, 362.58447265625, 838.9986572265625, 601.0864868164062]], 'confidence': 0.8145192265510559, 'class': 67}, {'bbox': [[284.95245361328125, 315.04974365234375, 493.8773193359375, 594.1473999023438]], 'confidence': 0.7200624942779541, 'class': 67}, {'bbox': [[1031.820068359375, 375.8918151855469, 1279.281982421875, 616.099609375]], 'confidence': 0.6714989542961121, 'class': 63}, {'bbox': [[190.80514526367188, 50.599273681640625, 257.5484924316406, 121.40060424804688]], 'confidence': 0.5613797307014465, 'class': 0}, {'bbox': [[1194.447509765625, 410.3966064453125, 1279.461669921875, 499.932861328125]], 'confidence': 0.540363609790802, 'class': 66}, {'bbox': [[1031.275634765625, 343.785888671875, 1231.892822265625, 389.4854736328125]], 'confidence': 0.5271521806716919, 'class': 67}]"
1756888651.021476,798,"[{'bbox': [[109.87188720703125, 1.5721435546875, 1023.9011840820312, 707.44091796875]], 'confidence': 0.9563270211219788, 'class': 0}, {'bbox': [[615.1204833984375, 362.877685546875, 838.8603515625, 596.4285888671875]], 'confidence': 0.848316490650177, 'class': 67}, {'bbox': [[292.81488037109375, 289.33062744140625, 489.156494140625, 549.2849731445312]], 'confidence': 0.8133313059806824, 'class': 67}, {'bbox': [[1032.244140625, 378.5400390625, 1279.26171875, 616.1192626953125]], 'confidence': 0.6372115612030029, 'class': 63}, {'bbox': [[190.44540405273438, 50.29661560058594, 262.079833984375, 126.28755187988281]], 'confidence': 0.5865228772163391, 'class': 0}, {'bbox': [[1194.609375, 409.54412841796875, 1279.4619140625, 500.9281005859375]], 'confidence': 0.5290204286575317, 'class': 66}]"
1756888651.291876,802,"[{'bbox': [[127.595703125, 2.084716796875, 1018.744384765625, 708.1514892578125]], 'confidence': 0.9507898688316345, 'class': 0}, {'bbox': [[190.5804443359375, 50.362335205078125, 270.4638977050781, 139.8460693359375]], 'confidence': 0.7794122099876404, 'class': 0}, {'bbox': [[307.5694580078125, 280.05438232421875, 494.2518310546875, 526.4312133789062]], 'confidence': 0.7690232396125793, 'class': 67}, {'bbox': [[614.7796630859375, 362.47412109375, 838.9871826171875, 599.44921875]], 'confidence': 0.7503264546394348, 'class': 67}, {'bbox': [[1032.1705322265625, 376.773193359375, 1279.3480224609375, 615.8160400390625]], 'confidence': 0.5577226877212524, 'class': 63}, {'bbox': [[1195.04150390625, 409.03125, 1279.455078125, 500.644775390625]], 'confidence': 0.5489969253540039, 'class': 66}]"
1756888651.5413508,806,"[{'bbox': [[130.659423828125, 1.023193359375, 1005.828125, 709.5975341796875]], 'confidence': 0.9492562413215637, 'class': 0}, {'bbox': [[190.59384155273438, 50.796600341796875, 278.4821472167969, 167.65896606445312]], 'confidence': 0.7923444509506226, 'class': 0}, {'bbox': [[615.0594482421875, 361.77227783203125, 838.9625244140625, 599.6067504882812]], 'confidence': 0.7394106984138489, 'class': 67}, {'bbox': [[331.602783203125, 257.99365234375, 511.436767578125, 484.5145263671875]], 'confidence': 0.5856677293777466, 'class': 67}, {'bbox': [[1194.920166015625, 407.85137939453125, 1279.778076171875, 500.41217041015625]], 'confidence': 0.5258607864379883, 'class': 66}, {'bbox': [[1032.12109375, 376.15191650390625, 1279.336181640625, 616.1766967773438]], 'confidence': 0.5065197944641113, 'class': 63}]"
1756888651.751002,810,"[{'bbox': [[147.466064453125, 1.038818359375, 1018.01416015625, 707.9296875]], 'confidence': 0.943384051322937, 'class': 0}, {'bbox': [[189.82257080078125, 50.084930419921875, 299.977294921875, 167.22634887695312]], 'confidence': 0.8734431862831116, 'class': 0}, {'bbox': [[614.7374267578125, 362.22772216796875, 838.6605224609375, 609.6171264648438]], 'confidence': 0.8548161387443542, 'class': 67}, {'bbox': [[336.67926025390625, 253.885986328125, 513.0511474609375, 468.33642578125]], 'confidence': 0.6731136441230774, 'class': 67}, {'bbox': [[1032.853271484375, 376.36700439453125, 1279.23876953125, 615.8517456054688]], 'confidence': 0.6188138723373413, 'class': 63}, {'bbox': [[1193.8426513671875, 409.423583984375, 1279.4559326171875, 500.91607666015625]], 'confidence': 0.516042947769165, 'class': 66}]"
1756888651.98693,814,"[{'bbox': [[197.29666137695312, 1.4876708984375, 1032.689453125, 704.953857421875]], 'confidence': 0.9418225288391113, 'class': 0}, {'bbox': [[189.56640625, 50.79656982421875, 311.77899169921875, 168.01748657226562]], 'confidence': 0.8857038021087646, 'class': 0}, {'bbox': [[614.2081298828125, 362.2205810546875, 837.3895263671875, 597.6290893554688]], 'confidence': 0.8019112944602966, 'class': 67}, {'bbox': [[1031.128662109375, 378.97613525390625, 1279.278076171875, 615.9736938476562]], 'confidence': 0.7131838798522949, 'class': 63}, {'bbox': [[393.85302734375, 265.70135498046875, 555.8444213867188, 475.30706787109375]], 'confidence': 0.6052995920181274, 'class': 67}, {'bbox': [[1194.6007080078125, 408.03955078125, 1279.4566650390625, 500.6669921875]], 'confidence': 0.5174031257629395, 'class': 66}]"
1756888652.215769,819,"[{'bbox': [[184.7674560546875, 1.32275390625, 1029.7332763671875, 703.81884765625]], 'confidence': 0.9405856132507324, 'class': 0}, {'bbox': [[189.62310791015625, 51.026344299316406, 317.21746826171875, 168.94961547851562]], 'confidence': 0.8766466379165649, 'class': 0}, {'bbox': [[614.6636962890625, 362.54937744140625, 837.8463134765625, 600.7715454101562]], 'confidence': 0.8711034655570984, 'class': 67}, {'bbox': [[369.1553955078125, 254.20318603515625, 532.848388671875, 460.12408447265625]], 'confidence': 0.8266396522521973, 'class': 67}, {'bbox': [[1032.556640625, 382.67138671875, 1279.4970703125, 616.15478515625]], 'confidence': 0.711104154586792, 'class': 63}, {'bbox': [[1193.975341796875, 404.803955078125, 1279.4501953125, 500.7322998046875]], 'confidence': 0.5665040016174316, 'class': 66}, {'bbox': [[97.22171020507812, 164.9881591796875, 278.13214111328125, 640.7718505859375]], 'confidence': 0.5242244601249695, 'class': 56}]"
